input_file,status,added_vertices,total_length,exec_time_sec,max_rel_error_abs,max_error_pair_i,max_error_pair_j,mae
manhattan_n50_k160_d2_s10.csv,OK,898,3129,155.773564,0,v1,v2,0

※600秒だと全てタイムアウト
manhattan_n50_k320_d2_s1.csv,OK,1196,3747,702.832242,0,v1,v2,0
manhattan_n50_k320_d2_s2.csv,OK,1276,3811,815.485604,0,v1,v2,0
manhattan_n50_k320_d2_s3.csv,OK,1268,3894,795.340992,0,v1,v2,0
manhattan_n50_k320_d2_s4.csv,OK,1237,3825,758.210035,0,v1,v2,0
manhattan_n50_k320_d2_s5.csv,OK,1287,3797,867.508318,0,v1,v2,0
manhattan_n50_k320_d2_s6.csv,OK,1221,3829,738.940439,0.080000000000000071,v291,v298,0.00019592476489028212
manhattan_n50_k320_d2_s7.csv,OK,1294,3924,901.800093,0,v1,v2,0
manhattan_n50_k320_d2_s8.csv,OK,1309,3910,878.927619,0,v1,v2,0
manhattan_n50_k320_d2_s9.csv,OK,1346,3948,979.788024,0,v1,v2,0
manhattan_n50_k320_d2_s10.csv,OK,1283,3864,825.290614,0.15384615384615374,v88,v96,0.00019592476489028212


manhattan_n10_k5_d2_base.csv,OK,5,24,0.115248,0,v1,v2,0
manhattan_n10_k5_d2_add1.csv,OK,6,42,0.351596,0,v1,v2,0
manhattan_n10_k5_d2_add2.csv,OK,11,69,0.146824,0,v1,v2,0
manhattan_n10_k5_d2_add3.csv,OK,11,73,0.155658,0,v1,v2,0
manhattan_n10_k5_d2_add4.csv,OK,21,111,0.187034,0,v1,v2,0
manhattan_n10_k5_d2_add5.csv,OK,30,137,0.227434,0,v1,v2,0
manhattan_n10_k5_d2_add6.csv,OK,27,133,0.215686,0,v1,v2,0
manhattan_n10_k5_d2_add7.csv,OK,55,216,0.370465,0.19999999999999996,v4,v5,0.060606060606060608
manhattan_n10_k5_d2_add8.csv,OK,77,322,0.474717,0.099999999999999978,v4,v13,0.05128205128205128
manhattan_n10_k5_d2_add9.csv,OK,90,348,0.563778,0.099999999999999978,v4,v13,0.043956043956043959
manhattan_n10_k5_d2_add10.csv,OK,110,397,0.669659,0.1428571428571429,v11,v13,0.057142857142857141
manhattan_n10_k5_d2_add11.csv,OK,127,488,0.790863,0.66666666666666674,v10,v11,0.20000000000000001
manhattan_n10_k5_d2_add12.csv,OK,163,656,1.169577,0.19999999999999996,v4,v5,0.10294117647058823
manhattan_n10_k5_d2_add13.csv,OK,217,792,1.808336,0.1428571428571429,v4,v18,0.06535947712418301
manhattan_n10_k5_d2_add14.csv,OK,221,802,1.764589,0.19999999999999996,v4,v5,0.093567251461988299
manhattan_n10_k5_d2_add15.csv,OK,234,785,2.055053,0.19999999999999996,v9,v20,0.15789473684210525
manhattan_n10_k5_d2_add16.csv,OK,273,986,2.929383,0.26666666666666672,v18,v19,0.2857142857142857
manhattan_n10_k5_d2_add17.csv,OK,194,742,1.647881,0.26666666666666672,v18,v19,0.26839826839826841
manhattan_n10_k5_d2_add18.csv,OK,296,984,3.362298,0.26666666666666672,v18,v19,0.24505928853754941
manhattan_n10_k5_d2_add19.csv,OK,280,934,2.964982,0.22222222222222232,v11,v19,0.14492753623188406
manhattan_n10_k5_d2_add20.csv,OK,312,1030,3.641308,0.22222222222222232,v19,v21,0.26666666666666666
manhattan_n10_k5_d2_add21.csv,OK,275,876,2.764084,0.25,v8,v11,0.22769230769230769
manhattan_n10_k5_d2_add22.csv,OK,255,860,2.515024,0.25,v8,v11,0.31339031339031337
manhattan_n10_k5_d2_add23.csv,OK,282,972,3.106285,0.22222222222222232,v19,v21,0.21693121693121692
manhattan_n10_k5_d2_add24.csv,OK,293,951,3.269642,0.28571428571428581,v13,v14,0.23152709359605911
manhattan_n10_k5_d2_add25.csv,OK,311,1038,3.847358,0.22222222222222232,v19,v21,0.28965517241379313
manhattan_n10_k5_d2_add26.csv,OK,339,1085,4.357351,0.22222222222222221,v1,v19,0.27526881720430108
manhattan_n10_k5_d2_add27.csv,OK,311,1075,3.718690,0.28571428571428581,v29,v32,0.25806451612903225
manhattan_n10_k5_d2_add28.csv,OK,365,1167,5.184720,0.28571428571428581,v29,v32,0.12121212121212122
manhattan_n10_k5_d2_add29.csv,OK,372,1137,5.377503,0.28571428571428581,v29,v32,0.16755793226381463
manhattan_n10_k5_d2_add30.csv,OK,364,1210,5.524848,0.28571428571428581,v29,v32,0.097478991596638656

manhattan_n10_k10_d2_base.csv,OK,7,44,0.140358,0,v1,v2,0
manhattan_n10_k10_d2_add1.csv,OK,10,52,0.344043,0,v1,v2,0
manhattan_n10_k10_d2_add2.csv,OK,12,64,0.164528,0,v1,v2,0
manhattan_n10_k10_d2_add3.csv,OK,32,115,0.244055,0,v1,v2,0
manhattan_n10_k10_d2_add4.csv,OK,43,150,0.314407,0.125,v7,v12,0.13186813186813187
manhattan_n10_k10_d2_add5.csv,OK,65,226,0.410300,0.15384615384615385,v7,v15,0.038095238095238099
manhattan_n10_k10_d2_add6.csv,OK,71,238,0.430264,0.15384615384615385,v7,v15,0.033333333333333333
manhattan_n10_k10_d2_add7.csv,OK,90,326,0.586819,0.19999999999999996,v1,v5,0.029411764705882353
manhattan_n10_k10_d2_add8.csv,OK,74,277,0.482409,0.15384615384615385,v7,v15,0.039215686274509803
manhattan_n10_k10_d2_add9.csv,OK,113,381,0.699311,0.5,v3,v16,0.17543859649122806
manhattan_n10_k10_d2_add10.csv,OK,123,366,0.787890,0.5,v3,v16,0.31578947368421051
manhattan_n10_k10_d2_add11.csv,OK,141,452,0.934149,0.5,v3,v16,0.23809523809523808
manhattan_n10_k10_d2_add12.csv,OK,195,622,1.529787,0.5,v3,v16,0.18181818181818182
manhattan_n10_k10_d2_add13.csv,OK,204,644,1.575084,0.18181818181818188,v15,v18,0.13438735177865613
manhattan_n10_k10_d2_add14.csv,OK,247,809,2.287502,0.22222222222222221,v13,v20,0.39855072463768115
manhattan_n10_k10_d2_add15.csv,OK,209,656,1.758358,0.28571428571428581,v5,v11,0.31333333333333335
manhattan_n10_k10_d2_add16.csv,OK,283,889,2.918984,0.25,v2,v11,0.3569230769230769
manhattan_n10_k10_d2_add17.csv,OK,308,968,3.566909,0.25,v7,v25,0.35897435897435898
manhattan_n10_k10_d2_add18.csv,OK,307,1009,3.562749,0.39999999999999991,v14,v27,0.35449735449735448
manhattan_n10_k10_d2_add19.csv,OK,288,980,3.171966,0.25,v2,v11,0.27586206896551724
manhattan_n10_k10_d2_add20.csv,OK,296,986,3.402782,0.33333333333333326,v14,v30,0.22988505747126436
manhattan_n10_k10_d2_add21.csv,OK,238,810,2.244574,0.25,v2,v11,0.17204301075268819
manhattan_n10_k10_d2_add22.csv,OK,333,1088,4.482775,0.25,v7,v25,0.26209677419354838
manhattan_n10_k10_d2_add23.csv,OK,366,1161,5.132241,0.25,v7,v25,0.28409090909090912
manhattan_n10_k10_d2_add24.csv,OK,305,997,3.551546,0.28571428571428581,v27,v33,0.25311942959001782
manhattan_n10_k10_d2_add25.csv,OK,380,1277,6.038931,0.28571428571428581,v26,v32,0.16470588235294117
manhattan_n10_k10_d2_add26.csv,OK,369,1146,5.440951,0.28571428571428581,v6,v11,0.20952380952380953
manhattan_n10_k10_d2_add27.csv,OK,387,1210,5.933581,0.28571428571428581,v26,v32,0.33933933933933935
manhattan_n10_k10_d2_add28.csv,OK,392,1277,6.548255,0.28571428571428581,v26,v32,0.26173541963015645
manhattan_n10_k10_d2_add29.csv,OK,393,1272,6.917827,0.28571428571428581,v26,v32,0.23211875843454791
manhattan_n10_k10_d2_add30.csv,OK,377,1271,5.958042,0.28571428571428581,v26,v32,0.27179487179487177

manhattan_n10_k20_d2_base.csv,OK,19,86,0.282244,0,v1,v2,0
manhattan_n10_k20_d2_add1.csv,OK,21,91,0.438308,0,v1,v2,0
manhattan_n10_k20_d2_add2.csv,OK,21,99,0.241608,0,v1,v2,0
manhattan_n10_k20_d2_add3.csv,OK,26,120,0.282533,0,v1,v2,0
manhattan_n10_k20_d2_add4.csv,OK,28,144,0.286430,0,v1,v2,0
manhattan_n10_k20_d2_add5.csv,OK,31,156,0.316767,0,v1,v2,0
manhattan_n10_k20_d2_add6.csv,OK,35,164,0.371478,0,v1,v2,0
manhattan_n10_k20_d2_add7.csv,OK,47,209,0.402424,0.15384615384615385,v18,v27,0.028490028490028491
manhattan_n10_k20_d2_add8.csv,OK,68,280,0.513208,0.18181818181818177,v12,v26,0.037037037037037035
manhattan_n10_k20_d2_add9.csv,OK,65,264,0.515198,0.18181818181818177,v12,v26,0.039408866995073892
manhattan_n10_k20_d2_add10.csv,OK,61,251,0.456897,0,v1,v2,0
manhattan_n10_k20_d2_add11.csv,OK,90,364,0.633315,0.1333333333333333,v10,v31,0.0086021505376344086
manhattan_n10_k20_d2_add12.csv,OK,114,418,0.826707,0.18181818181818177,v9,v21,0.052419354838709679
manhattan_n10_k20_d2_add13.csv,OK,118,448,0.914979,0.16666666666666663,v28,v33,0.022727272727272728
manhattan_n10_k20_d2_add14.csv,OK,138,508,1.030331,0.18181818181818188,v1,v34,0.039215686274509803
manhattan_n10_k20_d2_add15.csv,OK,179,678,1.497394,0.39999999999999991,v1,v16,0.067226890756302518
manhattan_n10_k20_d2_add16.csv,OK,187,645,1.569167,0.25,v34,v35,0.060317460317460318
manhattan_n10_k20_d2_add17.csv,OK,145,560,1.179736,0.18181818181818177,v9,v21,0.051051051051051052
manhattan_n10_k20_d2_add18.csv,OK,158,593,1.297826,0.22222222222222232,v27,v32,0.022759601706970129
manhattan_n10_k20_d2_add19.csv,OK,170,629,1.517789,0.22222222222222232,v27,v32,0.013495276653171391
manhattan_n10_k20_d2_add20.csv,OK,197,687,1.841777,0.22222222222222232,v27,v32,0.05128205128205128
manhattan_n10_k20_d2_add21.csv,OK,208,710,1.935575,0.25,v16,v35,0.041463414634146344
manhattan_n10_k20_d2_add22.csv,OK,292,964,3.679859,0.39999999999999991,v12,v18,0.058072009291521488
manhattan_n10_k20_d2_add23.csv,OK,301,1047,3.783998,0.39999999999999991,v12,v18,0.086378737541528236
manhattan_n10_k20_d2_add24.csv,OK,297,1008,3.600931,0.28571428571428581,v28,v44,0.063424947145877375
manhattan_n10_k20_d2_add25.csv,OK,274,951,3.456446,0.28571428571428581,v28,v44,0.048484848484848485
manhattan_n10_k20_d2_add26.csv,OK,297,1029,3.912171,0.25,v4,v33,0.086956521739130432
manhattan_n10_k20_d2_add27.csv,OK,392,1267,6.999793,0.39999999999999991,v33,v44,0.22386679000925069
manhattan_n10_k20_d2_add28.csv,OK,389,1278,7.126291,0.33333333333333326,v18,v25,0.095744680851063829
manhattan_n10_k20_d2_add29.csv,OK,397,1262,7.590988,0.33333333333333326,v18,v25,0.10374149659863946
manhattan_n10_k20_d2_add30.csv,OK,406,1292,8.067220,0.2857142857142857,v16,v49,0.18448979591836734

manhattan_n50_k5_d2_base.csv,OK,2,72,0.100011,0,v1,v2,0
manhattan_n50_k5_d2_add1.csv,OK,5,153,0.327970,0,v1,v2,0
manhattan_n50_k5_d2_add2.csv,OK,16,282,0.165501,0,v1,v2,0
manhattan_n50_k5_d2_add3.csv,OK,18,301,0.167772,0,v1,v2,0
manhattan_n50_k5_d2_add4.csv,OK,20,445,0.183836,0,v1,v2,0
manhattan_n50_k5_d2_add5.csv,OK,26,440,0.216657,0,v1,v2,0
manhattan_n50_k5_d2_add6.csv,OK,37,542,0.273331,0.095238095238095233,v5,v11,0.10909090909090909
manhattan_n50_k5_d2_add7.csv,OK,58,762,0.386927,0.019230769230769273,v7,v12,0.030303030303030304
manhattan_n50_k5_d2_add8.csv,OK,469,2472,11.379606,0.47058823529411775,v1,v5,0.84615384615384615
manhattan_n50_k5_d2_add9.csv,OK,1022,4522,149.694043,0.17241379310344829,v1,v8,1.0329670329670331
manhattan_n50_k5_d2_add10.csv,TIMEOUT,,,600.087601,,,,

manhattan_n50_k10_d2_base.csv,OK,19,257,0.449401,0,v1,v2,0
manhattan_n50_k10_d2_add1.csv,OK,21,278,0.424108,0,v1,v2,0
manhattan_n50_k10_d2_add2.csv,OK,27,476,0.228290,0,v1,v2,0
manhattan_n50_k10_d2_add3.csv,OK,43,595,0.293042,0,v1,v2,0
manhattan_n50_k10_d2_add4.csv,OK,52,668,0.363659,0,v1,v2,0
manhattan_n50_k10_d2_add5.csv,OK,98,927,0.606731,0,v1,v2,0
manhattan_n50_k10_d2_add6.csv,TIMEOUT,,,600.208493,,,,

manhattan_n50_k20_d2_base.csv,OK,56,540,0.562833,0,v1,v2,0
manhattan_n50_k20_d2_add1.csv,OK,61,581,0.594845,0,v1,v2,0
manhattan_n50_k20_d2_add2.csv,OK,73,684,0.472893,0,v1,v2,0
manhattan_n50_k20_d2_add3.csv,OK,103,1029,0.645593,0.16666666666666663,v10,v15,0.33201581027667987
manhattan_n50_k20_d2_add4.csv,OK,1182,5243,250.830889,0.12,v11,v24,0.6376811594202898
manhattan_n50_k20_d2_add5.csv,OK,528,3323,16.304167,0.10526315789473684,v2,v10,0.44
manhattan_n50_k20_d2_add6.csv,OK,1297,5566,356.216059,0.096774193548387122,v2,v21,0.47999999999999998
manhattan_n50_k20_d2_add7.csv,TIMEOUT,,,600.000018,,,,
